customer_id,customer_name,email_address,phone_number,date_of_birth,address_line1,city,state,postal_code,country_code,pan_number,loyalty_tier,customer_status,created_at
CUST0008716,Kashvi Kuruvilla,hkari@example.com,4853528087,1957-05-23,H.No. 521 Dutt Chowk,Aligarh,Arunachal Pradesh,325617,DE,BOENR2114N,Bronze,ACTIVE,2022-12-07T01:04:38
CUST0008717,William Chaudhuri,bakshiurvi@yahoo.com,2951977981,2004-05-03,899 Oak Circle,Pali,Chhattisgarh,597979,SG,DJVST0774X,Gold,ACTIVE,2021-05-14T11:34:07
CUST0008718,Meghana Sathe,achakraborty@gmail.com,3070985393,1962-06-17,"47/87, Pai Zila",Meerut,Punjab,755813,DE,BATIG7132Q,Gold,ACTIVE,2026-04-25T08:52:39
CUST0008719,Megha Ahuja,nagyradha@gmail.com,6169802596,2000-06-21,159 Dua Road,Bhavnagar,Meghalaya,206143,DE,FKMGN1294Q,Gold,ACTIVE,2023-07-14T21:32:30
CUST0008720,Arunima Rama,rachita74@yahoo.com,5198588083,1998-06-12,"H.No. 95, Kumer Street",Hosur,Jharkhand,124955,DE,MLLMY5517S,Silver,ACTIVE,2026-06-25T11:30:46
CUST0008721,Anya Varma,guptajanani@outlook.com,6876416284,1994-05-19,H.No. 57 Chadha Marg,Bhusawal,Mizoram,743164,GB,TINDH9170I,Platinum,ACTIVE,2025-01-13T05:42:57
CUST0008722,Rayaan Dey,rkohli@yahoo.com,3845289187,1955-06-14,"H.No. 903, Dua Path",Morbi,Madhya Pradesh,981684,SG,XDDCU7561Y,Silver,ACTIVE,2022-06-18T00:47:00
CUST0008723,Guneet Krishnamurthy,ynarain@outlook.com,6483195657,1954-07-04,088 Ratta Path,Coimbatore,Goa,950690,DE,WAKYB7456O,Silver,ACTIVE,2020-02-24T11:41:42
CUST0008724,Maya Gokhale,harsh76@outlook.com,9787787955,1995-10-10,H.No. 185 Mani Path,Mira-Bhayandar,Telangana,396289,GB,GZKEM4147N,Silver,INACTIVE,2021-04-01T07:31:17
CUST0008725,Leena Mukhopadhyay,dominic63@yahoo.com,6781843363,2001-05-27,"H.No. 94, Garg Circle",Raiganj,Arunachal Pradesh,591152,SG,INYAN2376P,Gold,ACTIVE,2023-07-29T05:27:10
CUST0008726,Aditya Ram,zupadhyay@outlook.com,3643973532,1962-12-29,"055, Rana Street",Ambarnath,Jharkhand,495535,DE,RIQOW1250A,Bronze,ACTIVE,2022-05-09T20:01:25
CUST0008727,Kalpit Zacharia,toommen@outlook.com,9390378034,1960-02-19,H.No. 63 Issac Ganj,Jamalpur,Karnataka,224674,SG,PIFVA8421Z,Platinum,ACTIVE,2020-01-31T11:38:03
CUST0008728,Max Kaul,darshdeol@gmail.com,5510525751,2010-04-15,820 Lall Ganj,Parbhani,Manipur,234431,GB,OJYGN5950R,Gold,ACTIVE,2022-09-19T01:42:28
CUST0008729,Janya Minhas,girish56@example.com,8948111984,1965-06-23,"35/828, Sawhney Marg",Visakhapatnam,Rajasthan,738541,GB,AWYFL5435Z,Silver,ACTIVE,2023-04-05T23:24:25
CUST0008730,Lakshit Deo,tankmadhav@example.com,0026776559,1994-02-02,"H.No. 14, Keer",Bikaner,Uttarakhand,117349,DE,VCKHR5713D,Bronze,ACTIVE,2023-04-09T12:17:52
CUST0008731,Wazir Saran,aadithaker@example.com,8665705303,1965-08-29,H.No. 090 Choudhary Path,Alwar,Uttar Pradesh,175764,GB,VGXPJ4433L,Gold,ACTIVE,2021-07-13T17:39:30
CUST0008732,Mitali Saraf,dsandal@yahoo.com,3108287203,1963-09-30,81 Balakrishnan Circle,Ambarnath,Punjab,994168,IN,HOVSM4372H,Platinum,BLOCKED,2021-02-25T21:16:08
CUST0008733,Inaya Bala,nehamurthy@yahoo.com,0199521208,1993-07-06,"H.No. 16, Gill Circle",Coimbatore,Odisha,472521,SG,AUJFU9206C,Gold,ACTIVE,2026-05-15T00:33:20
CUST0008734,Om Sehgal,arinranganathan@yahoo.com,6206899308,1978-12-15,85/93 Nayak Zila,Karaikudi,Jharkhand,377044,SG,KFPFE0162P,Bronze,ACTIVE,2023-08-12T10:57:43
CUST0008735,Xiti Dhar,tataazad@example.com,2502380869,1997-03-14,46 Dyal Path,Nagpur,Andhra Pradesh,878941,US,KYGXU3162Y,Silver,ACTIVE,2020-08-17T23:51:41
CUST0008736,Onkar Nagi,vamakshi22@example.com,3383683130,1988-05-10,"98/669, Handa Marg",Gurgaon,Haryana,522761,IN,ACGJK2132J,Bronze,INACTIVE,2024-12-23T02:05:35
CUST0008737,Abeer Koshy,gillgagan@gmail.com,8257870959,1989-04-28,95 Kota Nagar,Hubli–Dharwad,Mizoram,382506,SG,MXYVP2983L,Bronze,ACTIVE,2024-08-29T03:19:36
CUST0008738,Saksham Garg,buchchakradhar@gmail.com,0568426800,1963-09-19,"58/483, Ramakrishnan Zila",Noida,Assam,133858,US,ZDFRF6122D,Bronze,ACTIVE,2024-02-23T15:43:36
CUST0008739,Dev Chadha,dbora@example.com,5748179361,1991-06-09,"78/801, Rajan Circle",Dindigul,Mizoram,938696,GB,ZRBEX8728L,Silver,ACTIVE,2024-08-09T07:06:50
CUST0008740,Nilima Chatterjee,sahniansh@yahoo.com,5856595429,2005-07-27,53/805 Bhagat Chowk,Kamarhati,Mizoram,939050,US,CLCHI3390V,Gold,ACTIVE,2023-05-18T12:56:17
CUST0008741,Raksha Bakshi,chakrabortymugdha@gmail.com,9168527329,1990-06-04,95/014 Din,Mau,Himachal Pradesh,555568,GB,XGHEQ6537L,Gold,ACTIVE,2025-12-02T18:38:43
CUST0008742,Yochana Mani,wbarad@gmail.com,4521432987,1978-05-29,H.No. 410 Bobal Ganj,South Dumdum,Jharkhand,931564,GB,RFJPP7558D,Silver,BLOCKED,2026-01-01T21:17:41
CUST0008743,Harish Mallick,parthoza@example.com,1650355858,1994-01-23,"321, Savant Circle",Raipur,West Bengal,480191,IN,MRXVD4822J,Gold,ACTIVE,2023-07-31T18:12:32
CUST0008744,Ekantika Soman,hupadhyay@gmail.com,3603384441,1994-08-10,851 Apte Zila,Pune,Gujarat,879799,GB,JFGLX0294X,Silver,ACTIVE,2021-04-12T05:52:44
CUST0008745,Tanish Sharaf,khuranaisaiah@gmail.com,1024624541,1967-03-23,76 Datta Nagar,Hazaribagh,Mizoram,918320,DE,ZPVQX2334N,Silver,ACTIVE,2020-02-19T00:24:10
CUST0008746,Diya Sachdev,bdevan@gmail.com,7046836695,1977-02-03,86/79 Chad Road,Gaya,Gujarat,437692,US,QNMPG6029V,Silver,ACTIVE,2022-09-27T04:46:17
CUST0008747,Chaman Prabhu,lopa78@gmail.com,0514265506,1975-11-08,"H.No. 688, Bains Circle",Morbi,Tripura,240236,IN,UFEFB7890T,Gold,ACTIVE,2025-06-19T21:25:09
CUST0008748,Triveni Nanda,alexander61@outlook.com,0004589453,2001-05-18,32/82 Chand Path,Bhalswa Jahangir Pur,Goa,443962,US,PWBDF4015Y,Gold,ACTIVE,2020-03-02T17:36:07
CUST0008749,Anvi Tailor,rravel@gmail.com,1235694992,2011-11-12,"020, Bahri Zila",Kumbakonam,Tamil Nadu,635413,GB,QCBLY8258L,Platinum,ACTIVE,2020-02-17T22:05:13
CUST0008750,Naksh Prabhu,ekaraj51@gmail.com,1810074032,1971-11-13,"19/586, Kalla Road",Kadapa,Maharashtra,850449,GB,GMHGA0553O,Bronze,ACTIVE,2020-07-27T23:49:02
CUST0008751,Bahadurjit Bhardwaj,zayanmann@outlook.com,2449279398,1969-08-05,"01, Vohra Nagar",Korba,Kerala,343942,IN,AXUIB8108F,Silver,BLOCKED,2022-03-10T13:53:02
CUST0008752,Orinder Doshi,ibadami@gmail.com,2273224427,1981-11-30,"H.No. 758, Garg Marg",Muzaffarnagar,West Bengal,831528,DE,VRKQU1186T,Silver,ACTIVE,2025-01-19T07:20:08
CUST0008753,Frado Pant,framakrishnan@gmail.com,9832174988,1956-05-18,"64, Sarin Chowk",Amritsar,Sikkim,478761,DE,GWLIB0051B,Platinum,ACTIVE,2021-12-18T08:39:54
CUST0008754,Shravya Jhaveri,naiduchakradev@example.com,3162134821,1982-03-14,"572, Dani Chowk",Pimpri-Chinchwad,Assam,657803,US,HZLZX9046C,Platinum,ACTIVE,2020-04-17T03:30:55
CUST0008755,Amrita Yohannan,nmane@example.com,0612810326,1956-12-18,"13, Gour Path",Haridwar,Tripura,628346,IN,HQPQA9381D,Silver,ACTIVE,2022-05-31T19:04:04
CUST0008756,Ishanvi Sibal,kandasathvik@example.com,2791075697,2002-02-05,"H.No. 159, Johal Street",Dindigul,Assam,898560,GB,AAOUZ8527U,Silver,ACTIVE,2022-05-14T10:17:23
CUST0008757,Balvan Bir,abalay@gmail.com,4210794190,1981-10-16,"27/333, Srinivas Zila",Hapur,Tripura,409179,DE,REXMH6125N,Gold,ACTIVE,2020-10-24T12:06:40
CUST0008758,Kashish Mangat,kalasur@example.com,8645120341,2005-10-16,"33/227, Madan Street",Bihar Sharif,Tamil Nadu,645388,US,FVUUD1473F,Silver,ACTIVE,2026-06-27T02:37:50
CUST0008759,Indrajit Sengupta,faris79@gmail.com,3833725466,1964-08-13,61/15 Chana Chowk,Bhilwara,Odisha,631519,IN,EQAVL6991Q,Bronze,BLOCKED,2020-12-12T17:03:08
CUST0008760,Rayaan Ganesan,anay29@example.com,3217265719,2012-08-04,69/62 Borra Zila,Kochi,Himachal Pradesh,130133,IN,OSFIF5225O,Silver,ACTIVE,2025-03-11T23:32:01
CUST0008761,Hardik Date,kashvichadha@gmail.com,6293098835,1990-12-17,39/28 Balay Nagar,Pune,Maharashtra,719418,GB,YJBOY8964O,Platinum,ACTIVE,2025-10-25T11:59:51
CUST0008762,Jasmit Gade,janakisavant@example.com,0621967505,1985-08-05,"32/39, Mohan Street",Kamarhati,Punjab,558070,IN,FZFDQ9345O,Silver,ACTIVE,2025-01-19T17:48:48
CUST0008763,Gabriel Iyengar,rajdalaja@yahoo.com,4500800397,1973-03-02,"H.No. 366, Deshpande Ganj",Proddatur,West Bengal,425684,IN,YAMTQ9346N,Gold,ACTIVE,2024-01-14T16:22:27
CUST0008764,Zansi Krish,nyohannan@yahoo.com,1883188126,1969-03-25,48/79 Patel,Bhavnagar,Uttarakhand,985337,DE,TFRSY8802H,Gold,BLOCKED,2025-12-02T06:41:17
CUST0008765,Kavya Varkey,raghavsura@yahoo.com,4618500611,1997-10-23,H.No. 182 Randhawa Chowk,Bardhaman,Bihar,178304,US,VOIQZ7650E,Silver,INACTIVE,2021-04-21T18:24:48
CUST0008766,Aishani Dhar,coak@gmail.com,5598385830,1958-07-05,"967, More Ganj",Bhilai,Himachal Pradesh,289720,SG,SUOUR9352G,Gold,ACTIVE,2025-08-18T09:55:50
CUST0008767,Hardik Mutti,wbasak@yahoo.com,5073531721,1978-06-05,"H.No. 71, Ghosh Ganj",Barasat,West Bengal,569174,US,XOGYF9050N,Gold,ACTIVE,2024-05-18T09:35:51
CUST0008768,Charvi Dasgupta,ekani93@gmail.com,1686792960,1990-02-13,"H.No. 21, Chandra Chowk",Loni,Uttar Pradesh,213351,GB,FGZCY8334O,Bronze,ACTIVE,2021-03-16T01:30:40
CUST0008769,Yamini Nair,ebedi@yahoo.com,2818317885,1988-09-13,"968, Sibal Ganj",Cuttack,Odisha,860055,GB,IEAIB7914L,Silver,ACTIVE,2023-06-28T02:00:58
CUST0008770,Mitesh Sarma,rbalan@yahoo.com,0057125878,1981-12-03,"64, Tiwari Street",Thoothukudi,Arunachal Pradesh,552776,GB,EPUEA5727W,Gold,ACTIVE,2022-05-14T02:26:49
CUST0008771,Onveer Lal,dayamai63@outlook.com,5880777060,2001-08-02,69/30 Tank Ganj,Panvel,Nagaland,158880,US,LOHPX6459N,Silver,ACTIVE,2023-07-31T03:36:40
CUST0008772,Vaishnavi Prabhakar,narangchanakya@outlook.com,7719988546,2002-08-24,99/59 Chana Nagar,Agra,Manipur,367664,DE,VLRNQ8657H,Silver,BLOCKED,2026-07-12T04:47:01
CUST0008773,Nandini Sankaran,vasadavid@example.com,6660764722,1970-02-08,"00/434, Golla Zila",New Delhi,Meghalaya,304559,DE,ECOVK1101Y,Bronze,ACTIVE,2023-11-29T04:24:50
CUST0008774,Avni Barad,abhiramsarin@gmail.com,5829295020,1969-08-01,"68/18, Shukla Nagar",Khora ,Tamil Nadu,966904,SG,FXVSG4045A,Bronze,ACTIVE,2021-08-19T05:41:01
CUST0008775,Bhavya Loke,clal@example.com,5741649489,1988-11-10,"83, Dhaliwal Marg",Ujjain,Tripura,203641,GB,NOTXC9628J,Gold,ACTIVE,2023-11-22T03:04:20
CUST0008776,Imaran Mody,veermanda@gmail.com,2890673492,1998-07-26,458 Sahni Chowk,Chapra,Maharashtra,887685,DE,NXVRF6585V,Gold,ACTIVE,2021-10-06T08:41:08
CUST0008777,Wyatt Vig,daraganga@gmail.com,0675737140,2000-04-09,59/880 Mohan Street,Guntur,Mizoram,444305,SG,SFENB5237P,Silver,ACTIVE,2022-06-07T06:14:15
CUST0008778,Bimala Murthy,sridharnathaniel@example.com,4445518757,1981-06-17,H.No. 527 Vasa Ganj,Pudukkottai,Tripura,614754,IN,OHBQY5293A,Silver,ACTIVE,2020-04-27T22:41:00
CUST0008779,Falak Sachdeva,alexanderdoshi@example.com,6744099668,1960-07-09,"916, Wable Zila",Dhanbad,Tripura,864744,SG,KIFPL1368G,Bronze,ACTIVE,2025-12-30T13:27:04
CUST0008780,Zinal Lad,pratyush69@yahoo.com,2185332213,1970-07-14,"H.No. 98, Narayanan Street",North Dumdum,Arunachal Pradesh,521436,US,UCOWI1112F,Platinum,ACTIVE,2025-11-02T03:51:47
CUST0008781,Onveer Bava,nathraghav@example.com,3604479516,1967-01-02,"725, Chaudhari Zila",Proddatur,Telangana,221600,DE,ZCLSL7995B,Gold,ACTIVE,2025-05-16T15:43:53
CUST0008782,Odika Yogi,ishita32@yahoo.com,9582109330,1964-07-23,42/716 Basak Zila,Kumbakonam,Mizoram,955835,SG,TNZZL4371I,Gold,ACTIVE,2026-03-02T11:32:55
CUST0008783,Banjeet Pau,hardikkade@gmail.com,8928195292,2002-12-31,"85/420, Venkatesh Zila",Siwan,Maharashtra,260502,DE,IXPSU7057N,Bronze,ACTIVE,2023-12-13T19:39:22
CUST0008784,Vanya Savant,abhimanyudeep@example.com,2670528002,2003-11-07,33/98 Master Marg,Farrukhabad,West Bengal,255875,DE,DZOBW7792M,Gold,ACTIVE,2020-07-23T23:26:18
CUST0008785,Mohini Baral,wchand@gmail.com,0888490281,1970-02-21,"70/411, Hayer Path",Sonipat,Tripura,750063,IN,KBVZM4675A,Platinum,ACTIVE,2020-06-18T05:01:25
CUST0008786,Irya Hans,zvenkataraman@gmail.com,4674044891,1959-09-19,"H.No. 46, Mane Ganj",Kolkata,Arunachal Pradesh,211256,IN,CJGGV0916R,Platinum,ACTIVE,2023-05-13T00:44:38
CUST0008787,Indrajit Prabhu,kallaquincy@yahoo.com,3539462356,1994-07-15,"H.No. 355, Bawa Ganj",Suryapet,Tamil Nadu,670579,DE,HHVJI4615L,Silver,ACTIVE,2023-05-10T18:35:03
CUST0008788,Frado Aggarwal,vasaquincy@gmail.com,0966996333,1983-07-10,"29/01, Sandal",Vijayawada,Meghalaya,242269,IN,MCRDN6912L,Platinum,ACTIVE,2021-06-09T01:41:33
CUST0008789,Chanakya Bhattacharyya,raggarwal@example.com,3336925400,1971-09-16,H.No. 031 Cherian Marg,Orai,Assam,692552,DE,BWMMW4365I,Bronze,ACTIVE,2024-08-31T08:16:57
CUST0008790,Dalaja Buch,avnibansal@gmail.com,4970719805,1987-12-11,H.No. 188 Devi Street,Bettiah,Meghalaya,235986,SG,OJVFN9565T,Gold,INACTIVE,2020-09-24T01:53:08
CUST0008791,Chanakya Barad,matthewtank@example.com,4947668444,1992-12-12,"45/92, Anne Nagar",Bongaigaon,Haryana,217308,SG,WHTXB9672K,Platinum,ACTIVE,2024-11-13T17:50:45
CUST0008792,Robert Dugal,tripathiveda@yahoo.com,1608273707,1955-12-13,84 Narayanan Marg,New Delhi,Maharashtra,819427,DE,NAHRF4774T,Platinum,ACTIVE,2024-07-17T09:42:08
CUST0008793,Rajata Kamdar,karchampak@yahoo.com,1409664194,1999-04-17,"H.No. 423, Bajwa",Morena,Maharashtra,812800,SG,EUOKP1631K,Gold,ACTIVE,2022-12-24T04:57:28
CUST0008794,Ekaraj Jaggi,kkhare@yahoo.com,6320357213,1980-08-12,"44/887, Krishnamurthy Circle",Srikakulam,Nagaland,161066,GB,VKBVN1832G,Platinum,ACTIVE,2023-12-21T08:05:17
CUST0008795,Zinal Sachdev,nathaniel42@example.com,5248053508,2000-02-25,"H.No. 24, Dey Circle",Hapur,Sikkim,883934,GB,BIHGI2807V,Gold,ACTIVE,2021-12-06T15:10:40
CUST0008796,Akshay Virk,guneetkala@yahoo.com,0489867865,1965-12-04,"76/89, Lad Nagar",Thrissur,Uttar Pradesh,617434,DE,HCSSO3538L,Platinum,ACTIVE,2022-08-30T03:57:12
CUST0008797,David Dube,xreddy@yahoo.com,9104767376,1983-02-03,"H.No. 93, Mane Zila",Ratlam,Himachal Pradesh,280303,GB,MEGKH9612M,Gold,ACTIVE,2025-03-24T19:37:37
CUST0008798,Nisha Sem,hraghavan@outlook.com,3080419047,1966-05-18,H.No. 729 Kapoor,Durgapur,Uttarakhand,192926,IN,IOLXP3915M,Silver,ACTIVE,2026-01-16T03:58:41
CUST0008799,Vrinda Chadha,yachanakeer@example.com,8254624617,1996-06-02,94/08 Patel Chowk,Patiala,Haryana,488198,IN,GNCJM7863G,Platinum,ACTIVE,2023-05-06T11:51:46
CUST0008800,Garima Banerjee,pateldalbir@yahoo.com,4490441689,1987-05-22,49/463 Pandya Marg,Tirunelveli,Tripura,882922,SG,BCCJU4920B,Platinum,ACTIVE,2020-09-16T00:02:49
CUST0008801,Mohini Raj,fiyaz40@yahoo.com,3865891127,1982-12-13,"22/64, Ranganathan Ganj",Suryapet,Goa,784466,DE,JZZHH5778W,Silver,ACTIVE,2022-08-25T11:01:19
CUST0008802,Victor Murthy,abhardwaj@outlook.com,7289093261,1977-04-07,"96/944, Andra Ganj",Sagar,Haryana,291657,US,PZXFX4939O,Gold,BLOCKED,2022-01-26T19:18:55
CUST0008803,Januja Deep,bbatra@example.com,0024332102,1951-01-15,907 Tara Road,Jehanabad,Arunachal Pradesh,117246,GB,MLYVJ8255B,Silver,ACTIVE,2020-12-02T07:38:06
CUST0008804,Dayita Joshi,rattakrishna@example.com,6804434919,1966-04-30,"H.No. 856, Boase Ganj",Kakinada,Kerala,599226,US,SWVSQ5037T,Gold,INACTIVE,2024-07-08T04:16:29
CUST0008805,Bhavna Setty,krishriya@outlook.com,6042825411,1958-11-03,"H.No. 431, Murty Ganj",Gandhidham,Himachal Pradesh,168328,GB,OMPSZ8048P,Bronze,INACTIVE,2023-01-24T18:15:29
CUST0008806,Jatin Cherian,skari@example.com,0147975432,1973-03-17,28/54 Mahajan Ganj,Alwar,Gujarat,262483,DE,PKTIY0204W,Bronze,ACTIVE,2023-06-30T17:01:37
CUST0008807,Reyansh Prashad,ansh86@gmail.com,8144850921,1965-04-15,H.No. 65 Sarraf,Hazaribagh,Haryana,171919,DE,DIWUM3820I,Silver,ACTIVE,2024-03-12T16:33:26
CUST0008808,Simon Dasgupta,kaurthomas@outlook.com,4209709664,1971-08-19,375 Mahajan Ganj,Kadapa,Meghalaya,843556,US,YFEMX9103V,Bronze,ACTIVE,2024-09-16T03:27:53
CUST0008809,Manthan Gole,yashodharasodhi@gmail.com,3696360290,2007-11-17,"30, Ratta Road",Howrah,Goa,808634,SG,GEQAF0395A,Silver,ACTIVE,2026-03-17T22:11:59
CUST0008810,Vasana Chadha,manand@yahoo.com,8406352952,1963-12-13,H.No. 076 Kumer Marg,Jammu,Haryana,743402,DE,WSYIR7857S,Gold,INACTIVE,2020-02-10T06:08:42
CUST0008811,Ekansh Trivedi,vsinghal@outlook.com,4951597745,1970-09-22,"H.No. 442, Mistry Circle",Sagar,Gujarat,765841,GB,HXUKZ4191K,Silver,ACTIVE,2023-07-30T18:48:30
CUST0008812,Charita Acharya,gchoudhary@yahoo.com,2541481413,2011-02-24,00 Khosla Chowk,Aurangabad,Kerala,491812,SG,DYRAW8392X,Platinum,ACTIVE,2026-04-06T07:48:37
CUST0008813,Yahvi Narayanan,qmaharaj@yahoo.com,7959569255,1985-02-07,H.No. 40 Grover Ganj,Uluberia,Andhra Pradesh,165364,DE,UVJOU6486X,Gold,BLOCKED,2020-10-16T14:18:44
CUST0008814,Vidhi Behl,ekaja20@gmail.com,6008853843,1978-06-04,"87/84, Gill Street",Gandhidham,Mizoram,442770,GB,MJTOR9450S,Platinum,ACTIVE,2022-03-03T22:09:07
CUST0008815,Dakshesh Sama,daveekalinga@example.com,8191718218,2012-08-17,"H.No. 915, Kanda Marg",Kamarhati,Punjab,153862,GB,NQPFL7461U,Platinum,ACTIVE,2021-04-21T23:04:22
CUST0008816,Vihaan Mand,yaminibhatnagar@gmail.com,2873339538,1976-01-17,"24, Padmanabhan",Ahmedabad,Andhra Pradesh,293649,GB,IYUBK8611Y,Silver,ACTIVE,2026-03-29T09:27:29
CUST0008817,Forum Deo,maxtank@example.com,1805753189,1983-07-31,"396, Hora Chowk",New Delhi,Andhra Pradesh,643039,SG,QCDJK2955W,Silver,ACTIVE,2022-09-27T12:20:09
CUST0008818,Warjas Krishnan,vihaan99@example.com,9583828779,1958-04-18,H.No. 13 Swamy Path,Singrauli,Kerala,569544,DE,EGAXA0584D,Gold,ACTIVE,2025-09-10T09:52:15
CUST0008819,Azad Sura,gaurangigole@yahoo.com,7316437352,1951-12-22,01/378 Varghese Path,Visakhapatnam,Uttar Pradesh,648686,GB,HKLIP6490O,Platinum,ACTIVE,2021-08-27T17:04:14
CUST0008820,Sneha Ramachandran,pooja86@example.com,5220493990,1963-10-30,"02/106, Salvi Path",Nanded,Tamil Nadu,635951,IN,HIFHD2692A,Silver,ACTIVE,2025-02-15T02:40:40
CUST0008821,Gautam Vasa,yashica49@yahoo.com,5175740078,1950-01-15,90/80 Menon Nagar,Katihar,Sikkim,125539,GB,NQNIV1679H,Platinum,ACTIVE,2020-08-03T19:12:49
CUST0008822,Gautam Bandi,gaurangsarna@example.com,2129175594,2003-12-19,"H.No. 92, Pau Nagar",Bhiwani,Meghalaya,668169,IN,XUTNA5465N,Platinum,ACTIVE,2024-11-04T04:00:06
CUST0008823,Damini Nair,bkrishna@yahoo.com,2651424234,1990-05-17,"009, Chaudhari Nagar",Bareilly,Goa,884118,GB,YMCDC3636A,Silver,ACTIVE,2024-01-28T05:52:25
CUST0008824,Irya Gulati,farajhayre@gmail.com,5168833385,1985-01-14,75/57 Ratti Marg,Dehri,Kerala,406629,US,PGXRM1339T,Bronze,ACTIVE,2021-03-30T18:50:05
CUST0008825,Yashodhara Bakshi,zbahl@gmail.com,2874404970,1997-02-13,"H.No. 33, Reddy Street",Udupi,Karnataka,277058,SG,WNHRT5346F,Gold,ACTIVE,2026-04-20T23:37:55
CUST0008826,Sara Chacko,dbanerjee@yahoo.com,7223863399,1961-12-27,"91/45, Banerjee Nagar",Rajahmundry,Madhya Pradesh,187873,IN,JVBOK2545I,Silver,ACTIVE,2024-02-02T20:59:28
CUST0008827,Mitesh Seshadri,urvinaik@yahoo.com,8055755013,1987-12-01,07/769 Peri,Bhatpara,Gujarat,358038,US,LVXDV2454J,Silver,INACTIVE,2021-03-15T17:13:18
CUST0008828,Ayush Brahmbhatt,psamra@yahoo.com,6924817944,1963-03-27,"658, Bassi Road",Danapur,Odisha,559075,DE,PEKQR1707J,Bronze,ACTIVE,2025-03-27T17:00:34
CUST0008829,Janya Iyer,bavapraneel@gmail.com,6567544080,1983-09-07,"56/962, Peri Road",Jalgaon,Rajasthan,751852,IN,QTWDS2039T,Gold,ACTIVE,2022-03-16T17:01:12
CUST0008830,Chatura Khurana,farhansawhney@gmail.com,6923871799,2011-07-01,H.No. 52 Venkataraman,Bareilly,Chhattisgarh,229535,SG,KIWLD9044V,Silver,ACTIVE,2022-07-20T21:57:46
CUST0008831,Vanya Vasa,jairaj60@example.com,6172846315,1980-06-06,"09/132, Dyal Road",Sikar,Rajasthan,165863,GB,RDGJK6692Q,Silver,ACTIVE,2022-10-24T15:38:47
CUST0008832,Amaira Sastry,shanyashica@outlook.com,6723716389,2000-12-29,38/535 Buch Marg,Haldia,Manipur,499541,SG,MXKNO6435T,Bronze,ACTIVE,2023-07-02T12:24:05
CUST0008833,Elijah Krishnan,oeshisarraf@outlook.com,6324586332,1956-09-11,"H.No. 861, Mani Chowk",Chennai,Andhra Pradesh,717673,IN,LGMJT7699G,Silver,ACTIVE,2025-04-26T04:31:32
CUST0008834,Atharv Boase,krishnaabeer@outlook.com,6402877944,1978-08-16,"25, Sura Road",Kolkata,Uttarakhand,663140,GB,YDNTU1971F,Bronze,ACTIVE,2025-07-17T15:06:00
CUST0008835,Gauri Dubey,ekalinga91@gmail.com,3026335658,1995-07-07,"43, Sidhu Zila",Kanpur,Chhattisgarh,789231,US,SBTZB7227K,Bronze,ACTIVE,2022-10-08T12:00:29
CUST0008836,Zayyan Sabharwal,mekhalagoswami@yahoo.com,3141454411,1987-09-16,"H.No. 195, Jain Road",Surat,Gujarat,150234,IN,MNBYO4418X,Platinum,BLOCKED,2025-02-27T09:15:25
CUST0008837,Peter Nagy,lben@gmail.com,0077144211,2006-11-30,"H.No. 545, Maharaj Ganj",Tenali,Rajasthan,594081,DE,RDXEF9170T,Gold,ACTIVE,2023-01-09T09:24:12
CUST0008838,Zehaan Trivedi,loyalazad@outlook.com,1845224035,1978-02-01,"H.No. 088, Murthy Zila",Saharanpur,Uttar Pradesh,932962,GB,QXRRO9715D,Silver,ACTIVE,2022-11-03T19:23:04
CUST0008839,Balhaar Thakkar,qwable@example.com,6650038031,2000-12-09,"159, Bhasin Nagar",Kolhapur,Sikkim,434695,GB,EPECC0101P,Platinum,INACTIVE,2020-09-04T00:10:57
CUST0008840,Lucky Dhar,vargheseaahana@outlook.com,1190871615,1965-11-21,"556, Din Street",Thiruvananthapuram,Himachal Pradesh,115511,SG,FCOJB6549M,Platinum,ACTIVE,2023-01-29T14:12:15
CUST0008841,Ansh Sane,dalalpratyush@yahoo.com,9062305388,1968-01-25,H.No. 79 Mohan Circle,Faridabad,Goa,172203,DE,LQQYV9740K,Gold,BLOCKED,2023-10-16T20:35:26
CUST0008842,Darika Tailor,aayush66@example.com,8412476899,1961-12-09,H.No. 48 Prasad Ganj,Khandwa,Sikkim,819788,DE,MDTHT9652P,Gold,ACTIVE,2022-06-04T08:26:14
CUST0008843,Nimrat Boase,aaravsarna@yahoo.com,5758313707,2009-02-14,"80/70, Dyal Road",Madhyamgram,Assam,228076,US,KHKYZ0920P,Silver,ACTIVE,2022-09-02T23:11:06
CUST0008844,Ati Manda,pushtivarughese@example.com,0364491625,1952-02-07,H.No. 75 Sekhon Chowk,Akola,Assam,352876,DE,QXBLX7911F,Gold,ACTIVE,2024-05-26T22:19:36
CUST0008845,Dakshesh Babu,chauhanbishakha@example.com,4141763806,1995-12-29,"417, Chand Chowk",Guntakal,Gujarat,492617,DE,VECGT4703F,Gold,ACTIVE,2020-09-22T13:56:10
CUST0008846,Aahana Kalla,borahsamarth@gmail.com,2113306986,1966-12-09,50/880 Sule Ganj,Ongole,Goa,751788,GB,AEDLY8672Y,Platinum,INACTIVE,2022-08-02T08:33:38
CUST0008847,Vasatika Chada,mistrygautami@outlook.com,0935727490,1993-06-14,333 Balan Road,Bangalore,Haryana,510375,DE,IXGRK9820N,Bronze,ACTIVE,2022-06-10T22:40:03
